# MOEAD_V8_3 - Hipervolumen promedio por generación
# gen	hv_mean	hv_std	hv_min	hv_max
39	6.1056930198e+00	1.6222906098e-01	5.7381099447e+00	6.2755776006e+00
40	6.1092751962e+00	1.5953585487e-01	5.7484690052e+00	6.2733783910e+00
41	6.1476485466e+00	9.9833273948e-02	5.9458518819e+00	6.2733130495e+00
42	6.1515143309e+00	9.9795982538e-02	5.9514465797e+00	6.2735083055e+00
43	6.1642858837e+00	9.5535495980e-02	5.9522271117e+00	6.2716862019e+00
44	6.1680474073e+00	9.6342911983e-02	5.9524759187e+00	6.2735529436e+00
45	6.1740420214e+00	9.7867279542e-02	5.9522948103e+00	6.2711155212e+00
46	6.1771690092e+00	9.7676780612e-02	5.9546804876e+00	6.2749698444e+00
47	6.1783405452e+00	9.7760726259e-02	5.9546804876e+00	6.2750074514e+00
48	6.1829942831e+00	1.0083359560e-01	5.9547092294e+00	6.2798715364e+00
49	6.1840273730e+00	1.0058056213e-01	5.9565238717e+00	6.2770594720e+00
50	6.1970462982e+00	9.6127544719e-02	5.9567402701e+00	6.2776761080e+00
51	6.1975714007e+00	9.6752293277e-02	5.9567402701e+00	6.2835084683e+00
52	6.2028893534e+00	9.7428575409e-02	5.9567402701e+00	6.2836902089e+00
53	6.2033826827e+00	9.7950806652e-02	5.9568367418e+00	6.2863080453e+00
54	6.2059064615e+00	9.7898004542e-02	5.9568367418e+00	6.2836042614e+00
55	6.2061566692e+00	1.0222719561e-01	5.9435538039e+00	6.2869199962e+00
56	6.2088056943e+00	1.0241218622e-01	5.9435538039e+00	6.2874801877e+00
57	6.2085294515e+00	1.0291953564e-01	5.9435538039e+00	6.2924606938e+00
58	6.2105033898e+00	1.0338298797e-01	5.9444259814e+00	6.2955384546e+00
59	6.2119051052e+00	1.0464848775e-01	5.9444296853e+00	6.2956965327e+00
60	6.2144021542e+00	1.0527043358e-01	5.9448073477e+00	6.3001209871e+00
61	6.2151140699e+00	1.0525595494e-01	5.9453556854e+00	6.3001439203e+00
62	6.2170274695e+00	1.0662873484e-01	5.9457373606e+00	6.3078091674e+00
63	6.2172865366e+00	1.0616756436e-01	5.9457373606e+00	6.3012317857e+00
64	6.2180569892e+00	1.0687733055e-01	5.9457373606e+00	6.3093064178e+00
65	6.2195296153e+00	1.0710702475e-01	5.9457373606e+00	6.3105204232e+00
66	6.2194663294e+00	1.0700947887e-01	5.9457373606e+00	6.3117126964e+00
67	6.2209942124e+00	1.0802615671e-01	5.9457373606e+00	6.3117953681e+00
68	6.2209172688e+00	1.0784899549e-01	5.9457373606e+00	6.3109674685e+00
69	6.2199982233e+00	1.0765741715e-01	5.9457373606e+00	6.3118453255e+00
70	6.2202444980e+00	1.0709351763e-01	5.9475550676e+00	6.3091746249e+00
71	6.2203019189e+00	1.0704218110e-01	5.9475550676e+00	6.3094337389e+00
72	6.2208864891e+00	1.0748232575e-01	5.9459225915e+00	6.3116549068e+00
73	6.2210144229e+00	1.0736331609e-01	5.9459225915e+00	6.3116214174e+00
74	6.2233856252e+00	1.0694198095e-01	5.9459225915e+00	6.3116374220e+00
75	6.2226443047e+00	1.0748369712e-01	5.9459225915e+00	6.3116471477e+00
76	6.2215664487e+00	1.0738907262e-01	5.9459225915e+00	6.3118148080e+00
77	6.2224225720e+00	1.0739035511e-01	5.9460074692e+00	6.3117582048e+00
78	6.2241053070e+00	1.0699113459e-01	5.9460074692e+00	6.3118941660e+00
79	6.2233021757e+00	1.0787949654e-01	5.9460074692e+00	6.3136020518e+00
80	6.2259388030e+00	1.0754664097e-01	5.9460074692e+00	6.3136431225e+00
81	6.2259981042e+00	1.0731265244e-01	5.9463162020e+00	6.3136764502e+00
82	6.2263862508e+00	1.0750371078e-01	5.9463718055e+00	6.3146847773e+00
83	6.2266652612e+00	1.0747654379e-01	5.9463718055e+00	6.3152988467e+00
84	6.2252313730e+00	1.0776240205e-01	5.9463718055e+00	6.3138866141e+00
85	6.2260752739e+00	1.0820906276e-01	5.9463718055e+00	6.3156490405e+00
86	6.2261448935e+00	1.0831733769e-01	5.9463718055e+00	6.3156212514e+00
87	6.2367456043e+00	1.1043940483e-01	5.9464249320e+00	6.3156341122e+00
88	6.2367178590e+00	1.1060740948e-01	5.9464249320e+00	6.3167364441e+00
89	6.2368722783e+00	1.1047121925e-01	5.9464249320e+00	6.3167271312e+00
90	6.2357549161e+00	1.1064984317e-01	5.9464249320e+00	6.3167313908e+00
91	6.2368005135e+00	1.1132035051e-01	5.9464249320e+00	6.3182205007e+00
92	6.2346022302e+00	1.1088558975e-01	5.9464249320e+00	6.3182828097e+00
93	6.2347147532e+00	1.1109961551e-01	5.9464249320e+00	6.3184269609e+00
94	6.2341646107e+00	1.1095383129e-01	5.9464249320e+00	6.3189595364e+00
95	6.2347244782e+00	1.1082549187e-01	5.9464249320e+00	6.3190885820e+00
96	6.2349157323e+00	1.1077728019e-01	5.9464249320e+00	6.3190810357e+00
97	6.2350476236e+00	1.1095156822e-01	5.9464249320e+00	6.3201167191e+00
98	6.2353682385e+00	1.1097380766e-01	5.9464249320e+00	6.3195978575e+00
99	6.2355858933e+00	1.1144689569e-01	5.9464249320e+00	6.3214422171e+00
100	6.2341377559e+00	1.1026430678e-01	5.9487670811e+00	6.3204738842e+00
